miRNAs,logFC,AveExpr,t,P.Value,adj.P.Val,B
hsa-miR-4321,-2.1703222133927,5.78295162185623,-6.71969461897597,2.68851596671056e-06,9.72966032468594e-05,4.76178514661132
hsa-miR-30d-5p,-2.1778144373463,11.3500593911718,-4.9592914678368,0.000101764266332466,0.00152783805782646,1.12080251045591
hsa-miR-208a-5p,-2.21095716687151,6.28515272962135,-6.41687389988769,4.88325964046098e-06,0.000153970656239383,4.16306777307534
hsa-miR-217,-2.23960285047831,5.57484695472011,-7.86925758183178,3.12324385488492e-07,1.96953650364107e-05,6.91813505437329
hsa-miR-1294,-2.24386002958072,6.12959151702485,-6.43332164739157,4.7259993825809e-06,0.000151304687925398,4.19590822202619
hsa-miR-130a-3p,-2.24602657552615,7.3876779482685,-3.90767033321227,0.00103374427454156,0.00946127751671136,-1.18032103852076
hsa-miR-3144-3p,-2.26565974707444,7.09470555122155,-8.92833541799043,5.01232430620965e-08,4.35948870634035e-06,8.74238515302882
hsa-miR-30c-2-3p,-2.27400345615823,9.86463795927325,-5.30041180340338,4.88852512581975e-05,0.000854875696372345,1.85372660170609
hsa-miR-4425,-2.27435759646406,7.32894606099815,-4.82551323695408,0.000136092523342763,0.00181312781226521,0.830728790165101
hsa-miR-200c-3p,-2.28582824159584,7.36999497464605,-5.99304740729181,1.14924854408924e-05,0.00028136308473526,3.30446619781371
hsa-miR-542-3p,-2.29732659341019,6.20563908776733,-4.940418367905,0.000106013476713568,0.001533763814377,1.07996082073943
